student_id,topic_id,quiz_score,time_spent_minutes,error_count,attempts,days_since_activity,accuracy_rate,time_efficiency,struggle_flag,retention_score
56,103,94.4,16.2,0,1,37,94.4,5.8271604938271615,0,0.005948276652505703
56,106,83.9,9.2,0,1,9,83.9,9.119565217391306,0,0.26072559596455
56,121,74.9,5.3,0,2,1,37.45,14.132075471698116,0,0.8520346342234822
56,113,83.8,6.8,0,1,40,83.8,12.323529411764707,0,0.002531170984371973
56,108,91.8,6.7,0,1,6,91.8,13.701492537313433,0,0.42901545231272925
56,104,86.2,13.7,0,1,0,86.2,6.291970802919709,0,1.0
56,117,95.6,16.7,0,1,10,95.6,5.724550898203593,0,0.25318714158621936
56,107,85.5,7.4,0,1,9,85.5,11.554054054054053,0,0.26489724467585957
56,111,77.3,5.4,0,1,26,77.3,14.314814814814813,0,0.016825848680662694
56,109,82.0,8.8,0,1,7,82.0,9.318181818181817,0,0.34624590072707134
56,115,90.6,11.2,0,1,25,90.6,8.089285714285714,0,0.028547447063688676
56,124,76.6,9.8,1,3,48,25.53333333333333,7.816326530612244,0,0.0005090631976921765
56,126,79.0,8.4,0,2,72,39.5,9.404761904761905,0,1.4192588053766425e-05
56,127,83.6,14.3,1,2,4,41.8,5.846153846153846,0,0.5494692892641402
56,125,77.7,16.8,1,1,7,77.7,4.625,0,0.3340984734317811
56,100,88.3,13.0,0,1,6,88.3,6.792307692307692,0,0.4199250824286908
57,126,73.4,26.3,1,1,15,73.4,2.790874524714829,0,0.08793843475270753
57,109,80.5,25.9,1,2,12,40.25,3.1081081081081083,0,0.15896353228439175
57,105,85.5,35.7,0,2,0,42.75,2.3949579831932772,0,1.0
57,125,71.7,28.8,1,2,6,35.85,2.4895833333333335,0,0.3730543258168239
57,123,75.9,31.3,0,1,42,75.9,2.4249201277955272,0,0.001265912751244422
57,113,67.1,34.2,0,1,7,67.1,1.9619883040935668,0,0.3025346837732937
57,107,85.8,33.4,0,1,15,85.8,2.568862275449102,0,0.1097960115650691
57,106,85.6,26.6,1,2,15,42.8,3.2180451127819545,0,0.10943884482059515
57,110,61.9,28.9,1,2,5,30.95,2.141868512110727,0,0.4091575255069431
57,120,75.0,51.5,1,2,9,37.5,1.4563106796116505,0,0.23692775868212176
57,128,69.3,13.9,0,1,46,69.3,4.985611510791367,0,0.00044758177511997304
57,100,74.8,30.5,0,1,20,74.8,2.4524590163934423,0,0.04055370211199772
57,104,67.7,35.9,1,2,15,33.85,1.8857938718662954,0,0.07817127579227269
57,102,78.2,25.6,1,2,5,39.1,3.0546875,0,0.4583917086886881
57,112,66.8,40.0,1,2,9,33.4,1.67,0,0.214146291919877
57,129,62.1,40.5,1,3,9,20.7,1.5333333333333334,0,0.20074713690995807
57,103,73.2,21.9,0,2,36,36.6,3.342465753424658,0,0.0028967790137941736
57,122,89.8,32.7,1,1,5,89.8,2.7461773700305807,0,0.48904166811891836
57,115,74.4,46.2,0,2,6,37.2,1.6103896103896105,0,0.38112410382118744
57,108,79.0,48.9,1,1,8,79.0,1.6155419222903886,0,0.28929450030903336
57,118,71.6,33.3,0,2,16,35.8,2.15015015015015,0,0.07196474394172296
57,121,73.1,32.8,1,2,27,36.55,2.2286585365853657,0,0.012441999190276876
57,101,64.3,30.0,1,2,14,32.15,2.143333333333333,0,0.08632001465332126
57,119,79.8,18.7,0,1,32,79.8,4.267379679144385,0,0.007221716891201628
58,106,81.4,14.1,0,1,8,81.4,5.7730496453900715,0,0.29592299451289666
58,102,76.9,12.2,0,1,9,76.9,6.303278688524591,0,0.2420914537124293
58,104,87.5,6.6,0,1,15,87.5,13.257575757575758,0,0.11283618731705691
58,126,76.4,16.9,0,1,30,76.4,4.5207100591715985,0,0.008679117352000328
58,107,86.3,17.4,0,1,2,86.3,4.959770114942529,0,0.7456713793147179
58,109,75.2,8.5,0,1,45,75.2,8.847058823529412,0,0.0007552223093733196
58,113,66.9,6.6,0,1,1,66.9,10.136363636363638,0,0.8427487579868589
58,118,87.9,10.3,0,2,33,43.95,8.533980582524272,0,0.008345132307462163
58,103,90.9,6.4,0,1,10,90.9,14.203125,0,0.24184786297818273
58,128,74.7,13.5,0,1,1,74.7,5.533333333333333,0,0.8518158416476084
58,112,83.6,8.9,0,1,42,83.6,9.393258426966291,0,0.00185954182973433
58,120,92.2,10.9,0,1,94,92.2,8.458715596330276,0,1.8124777023203799e-06
58,119,88.8,15.2,0,1,12,88.8,5.842105263157895,0,0.17744286162244244
58,129,68.7,6.7,0,1,14,68.7,10.253731343283583,0,0.09452528134301229
58,105,75.9,12.9,0,1,4,75.9,5.883720930232559,0,0.5297103451434736
58,114,79.4,6.2,0,1,5,79.4,12.806451612903226,0,0.461719586847363
58,123,81.6,9.1,1,2,3,40.8,8.967032967032967,0,0.6338600744448462
58,127,73.3,3.3,1,2,7,36.65,22.21212121212121,0,0.32128008050134294
58,122,82.4,8.6,0,1,39,82.4,9.58139534883721,0,0.0027635514457840585
58,100,89.0,16.4,0,1,0,89.0,5.426829268292684,0,1.0
58,110,78.2,2.7,0,1,17,78.2,28.962962962962962,0,0.07050257223382199
58,124,73.4,13.4,0,2,19,36.7,5.477611940298508,0,0.045986080247377804
58,116,87.1,13.4,0,1,20,87.1,6.499999999999999,0,0.05406445084646518
58,111,78.9,13.8,0,1,46,78.9,5.717391304347826,0,0.0007948829008856032
58,125,83.9,12.8,0,1,39,83.9,6.5546875,0,0.002952087539307586
58,117,94.7,14.5,0,1,5,94.7,6.531034482758621,0,0.5010321524270365
58,101,86.2,15.8,0,1,32,86.2,5.455696202531645,0,0.009104630944949071
58,108,81.2,13.4,0,1,14,81.2,6.059701492537314,0,0.11834557397723937
58,115,86.4,6.7,0,1,31,86.4,12.895522388059701,0,0.010615346461976682
58,121,73.7,12.9,0,1,27,73.7,5.713178294573644,0,0.012709568275314375
59,101,60.9,19.6,2,2,10,30.45,3.1071428571428568,1,0.16473345914451681
59,105,50.4,22.3,0,1,3,50.4,2.2600896860986546,0,0.5501251056778638
59,100,62.9,22.8,2,1,4,62.9,2.758771929824561,1,0.4923370805315673
59,110,68.4,23.9,2,3,36,22.8,2.861924686192469,0,0.002285704285088368
59,102,33.9,33.5,2,2,61,16.95,1.0119402985074626,1,4.840293065177274e-07
59,109,57.9,5.0,0,1,2,57.9,11.58,0,0.6902415820703212
60,105,43.7,20.7,2,2,11,21.85,2.111111111111111,1,0.09556784259174742
60,109,63.1,12.4,2,2,3,31.55,5.088709677419355,1,0.5883084000026174
60,118,50.6,17.8,3,3,21,16.866666666666667,2.842696629213483,1,0.015375955848547711
60,111,76.1,24.7,2,1,25,76.1,3.080971659919028,1,0.018966006043138268
60,102,72.8,8.3,2,1,9,72.8,8.771084337349397,1,0.23089365426690617
60,117,69.3,19.2,1,1,20,69.3,3.609375,0,0.034983041298806715
60,100,61.8,7.2,1,1,10,61.8,8.583333333333332,0,0.16714246178238978
60,106,31.2,26.5,1,2,10,15.6,1.1773584905660377,0,0.0851744147001076
60,126,55.8,6.3,3,3,43,18.599999999999998,8.857142857142858,1,0.0002949972795768232
60,101,56.0,29.8,0,1,6,56.0,1.8791946308724832,0,0.32236350530615976
60,128,78.3,26.3,2,1,34,78.3,2.9771863117870723,1,0.004991204865648813
60,107,49.5,16.3,1,2,0,24.75,3.03680981595092,0,1.0
60,104,66.7,1.1,1,1,35,66.7,60.63636363636363,0,0.0024830038946242507
60,113,34.3,14.2,1,1,12,34.3,2.415492957746479,0,0.058019559706509675
60,129,85.3,24.6,1,1,21,85.3,3.467479674796748,0,0.04485981560692221
60,121,66.7,4.7,1,1,17,66.7,14.191489361702128,0,0.05428793332801713
60,120,20.7,31.7,0,2,24,10.35,0.6529968454258674,0,0.0011258124191370642
61,118,54.0,9.5,1,2,23,27.0,5.684210526315789,0,0.011997260786091347
61,127,42.6,22.5,0,1,7,42.6,1.8933333333333333,0,0.22049526689023555
62,104,59.4,18.9,2,1,7,59.4,3.1428571428571432,1,0.2781186395297597
62,129,47.5,9.0,1,1,39,47.5,5.277777777777778,0,0.00033546262790251185
62,128,45.4,10.8,2,1,32,45.4,4.203703703703703,1,0.0012203770777851114
62,110,64.0,4.0,1,1,9,64.0,16.0,0,0.20619202825140898
62,116,20.7,14.8,2,3,3,6.8999999999999995,1.3986486486486485,0,0.4279896379028202
62,108,63.5,7.2,1,1,40,63.5,8.819444444444445,0,0.0008687474035755644
62,111,51.1,33.1,1,1,19,51.1,1.5438066465256797,0,0.02331508280316876
62,126,55.6,23.6,1,1,10,55.6,2.3559322033898304,0,0.1504778481589049
62,106,60.4,1.0,1,1,12,60.4,60.4,0,0.11373170793120883
62,113,46.2,6.3,1,1,31,46.2,7.333333333333334,0,0.001588593183107711
62,121,54.2,21.1,1,1,18,54.2,2.5687203791469195,0,0.03159063908438829
62,118,43.6,1.0,1,2,63,21.8,43.6,0,1.424715431272502e-06
62,105,61.0,32.2,2,2,17,30.5,1.8944099378881987,1,0.0467442949867461
62,103,67.6,17.4,1,2,12,33.8,3.8850574712643677,0,0.12992260830505947
62,120,70.3,17.1,2,1,6,70.3,4.111111111111111,1,0.36879799110972966
62,119,50.8,21.5,2,2,9,25.4,2.3627906976744186,1,0.16767724875179707
62,109,50.2,6.8,2,3,9,16.733333333333334,7.382352941176471,0,0.16589384458664103
62,117,46.7,14.5,0,1,61,46.7,3.220689655172414,0,3.3173668958069506e-06
62,122,48.3,29.7,1,1,28,48.3,1.6262626262626263,0,0.003356533988021134
62,115,61.1,9.0,1,3,2,20.366666666666667,6.788888888888889,0,0.6976512076635858
62,101,78.5,16.5,0,1,57,78.5,4.757575757575758,0,0.00014031855451515204
62,125,37.0,21.9,2,2,19,18.5,1.6894977168949772,1,0.012678899905805214
62,100,49.9,8.2,1,2,42,24.95,6.085365853658537,0,0.00022298447485580276
62,127,65.7,7.6,3,2,0,32.85,8.644736842105264,1,1.0
62,123,69.4,19.5,1,3,30,23.133333333333336,3.558974358974359,0,0.006570760970592411
62,114,75.7,16.1,1,2,9,37.85,4.7018633540372665,0,0.23883534275666918
62,112,97.5,20.8,3,2,53,48.75,4.6875,1,0.0007567779488800105
62,102,44.3,30.6,2,2,0,22.15,1.4477124183006533,1,1.0
62,124,18.6,16.1,1,1,5,18.6,1.15527950310559,0,0.2327649931446841
62,107,62.4,22.0,1,1,20,62.4,2.8363636363636364,0,0.028475282144196267
63,124,57.7,3.8,1,1,5,57.7,15.184210526315791,0,0.3951439671143973
63,107,53.4,6.8,2,1,1,53.4,7.852941176470588,1,0.8241327994485695
63,109,43.3,10.4,2,1,2,43.3,4.163461538461538,1,0.6513393194837068
63,105,69.3,11.2,1,1,21,69.3,6.1875,0,0.0295835604334928
63,123,72.0,3.8,0,1,39,72.0,18.947368421052634,0,0.0016724885317253343
63,113,61.0,7.5,1,1,25,61.0,8.133333333333333,0,0.011059068548145617
63,111,56.1,8.4,2,1,5,56.1,6.678571428571429,1,0.3896497310985564
63,122,78.5,5.5,1,1,22,78.5,14.272727272727273,0,0.03257778991910027
63,121,65.3,5.7,2,1,41,65.3,11.456140350877192,1,0.0008153590033259403
63,118,44.2,10.7,1,1,6,44.2,4.130841121495328,0,0.2797426095143121
63,116,57.3,9.0,1,1,11,57.3,6.366666666666666,0,0.12869291862183288
63,112,70.5,10.2,1,1,5,70.5,6.911764705882353,0,0.4361035696942466
63,126,59.5,8.1,2,1,57,59.5,7.34567901234568,1,3.0100797121760295e-05
63,100,85.3,7.9,1,1,4,85.3,10.797468354430379,0,0.5536189526097983
63,103,63.9,9.0,1,1,19,63.9,7.1,0,0.035569744463783144
63,102,47.1,14.2,2,1,15,47.1,3.3169014084507045,1,0.04552023383455775
63,129,50.1,9.9,2,1,14,50.1,5.0606060606060606,1,0.060980398823872864
63,108,64.7,7.2,2,1,5,64.7,8.98611111111111,1,0.4181815621652669
63,128,73.1,6.2,1,1,1,73.1,11.79032258064516,0,0.8500419846924187
63,110,66.7,8.0,1,1,8,66.7,8.3375,0,0.25384362615363903
63,117,62.9,7.8,1,1,7,62.9,8.064102564102564,0,0.2893739653583024
63,115,56.1,16.0,1,1,57,56.1,3.50625,0,2.156194539415246e-05
63,114,88.6,4.0,1,1,20,88.6,22.15,0,0.055798801629301197
63,127,67.1,11.6,1,1,50,67.1,5.7844827586206895,0,0.00019554702901007412
63,104,66.7,5.6,0,1,4,66.7,11.910714285714286,0,0.5038289651792948
63,106,38.8,8.4,1,1,22,38.8,4.619047619047619,0,0.0070483977678759855
63,119,82.5,5.7,1,2,28,41.25,14.473684210526315,0,0.014604653117884493
63,101,59.6,5.2,1,1,10,59.6,11.461538461538462,0,0.16124706609230666
64,128,26.1,11.3,0,1,10,26.1,2.309734513274336,0,0.07221403267701436
64,118,66.0,22.0,1,1,8,66.0,3.0,0,0.2517521153523298
64,100,50.2,12.8,0,1,7,50.2,3.921875,0,0.2472870209564967
64,109,69.0,24.7,0,1,21,69.0,2.7935222672064777,0,0.02932215912389381
64,103,50.1,17.3,1,1,45,50.1,2.8959537572254335,0,0.0001245243858437082
64,127,58.5,24.7,2,2,7,29.25,2.368421052631579,1,0.27518200038351043
64,122,59.7,30.0,1,1,13,59.7,1.99,0,0.09347135311091369
64,104,50.9,32.4,0,1,29,50.9,1.5709876543209877,0,0.003188305771087671
64,120,43.0,13.6,1,1,1,43.0,3.161764705882353,0,0.8064980788999427
65,111,48.6,3.9,1,1,6,48.6,12.461538461538462,0,0.2961057752857217
65,114,55.5,5.6,1,2,28,27.75,9.910714285714286,0,0.004951538849448114
65,125,73.2,10.6,1,1,19,73.2,6.905660377358491,0,0.04575676705558083
65,102,53.3,5.1,1,1,76,53.3,10.450980392156863,0,4.0701165817703414e-07
65,119,69.9,9.4,3,2,22,34.95,7.4361702127659575,1,0.02548348278416852
65,124,72.6,10.9,1,1,77,72.6,6.660550458715596,0,3.505509965844867e-06
65,117,58.9,9.3,1,1,29,58.9,6.333333333333333,0,0.004863547621124413
65,123,58.0,11.3,1,1,28,58.0,5.132743362831858,0,0.0055988996860243095
65,126,36.4,8.1,1,1,30,36.4,4.493827160493828,0,0.000963975725734178
65,108,41.8,10.1,3,2,55,20.9,4.138613861386139,1,6.252239701928742e-06
65,107,42.1,3.9,1,1,16,42.1,10.794871794871796,0,0.030977806314172053
65,118,57.9,7.7,1,1,64,57.9,7.519480519480519,0,7.047511661766125e-06
65,121,64.9,7.4,2,2,1,32.45,8.77027027027027,1,0.8402427810630518
65,101,73.9,9.6,1,1,14,73.9,7.697916666666668,0,0.10436227643617568
65,112,49.1,10.0,1,1,18,49.1,4.91,0,0.026444839379642433
65,115,68.6,6.3,1,1,8,68.6,10.888888888888888,0,0.25948081424685204
65,103,53.3,4.9,1,1,30,53.3,10.877551020408163,0,0.00300245417557986
65,122,72.8,5.5,1,1,21,72.8,13.236363636363636,0,0.03270604225397244
65,128,58.3,5.3,1,1,57,58.3,11.0,0,2.6821257636371316e-05
65,129,64.5,5.0,1,1,12,64.5,12.9,0,0.12293864502519626
65,109,42.5,10.5,1,1,11,42.5,4.0476190476190474,0,0.09270078128185401
65,127,46.5,13.3,1,1,7,46.5,3.496240601503759,0,0.23438805040666247
65,110,45.6,6.0,1,1,14,45.6,7.6000000000000005,0,0.05345739524550487
65,100,71.8,8.2,1,1,10,71.8,8.75609756097561,0,0.19358547654596187
66,115,44.3,30.2,1,1,45,44.3,1.4668874172185429,0,7.162914716216722e-05
66,107,57.6,28.3,6,3,46,19.2,2.035335689045936,1,0.00019350912797571306
66,122,42.0,33.3,5,3,9,14.0,1.2612612612612615,1,0.1413492163170782
66,116,48.5,37.0,2,2,2,24.25,1.3108108108108107,1,0.6662492890741242
66,120,52.6,31.3,4,3,21,17.533333333333335,1.6805111821086263,1,0.016679626882406887
66,100,42.9,33.8,3,3,11,14.299999999999999,1.2692307692307694,1,0.09365496990606725
66,106,49.8,31.8,4,2,54,24.9,1.5660377358490565,1,1.9962734717460465e-05
66,112,54.3,32.9,3,2,0,27.15,1.6504559270516717,1,1.0
66,118,37.3,24.5,3,3,3,12.433333333333332,1.5224489795918366,1,0.5029395860422626
66,123,48.6,16.8,2,3,11,16.2,2.892857142857143,0,0.10739546506546382
66,103,39.6,28.1,1,1,36,39.6,1.4092526690391458,0,0.0003236932384041895
66,110,44.4,23.1,5,3,20,14.799999999999999,1.9220779220779218,1,0.014446716304759131
66,127,68.3,32.2,4,3,44,22.766666666666666,2.12111801242236,1,0.0005880402670558885
66,102,51.4,23.5,4,3,2,17.133333333333333,2.1872340425531913,1,0.674032252019139
66,113,44.7,34.9,2,1,1,44.7,1.2808022922636104,1,0.8096175997883099
66,129,64.5,38.2,4,2,0,32.25,1.6884816753926701,1,1.0
66,109,40.7,40.0,4,3,10,13.566666666666668,1.0175,1,0.11024262450253855
67,122,28.9,27.6,2,2,4,14.45,1.0471014492753623,1,0.3627861639384994
67,109,45.6,21.1,1,1,7,45.6,2.161137440758294,0,0.23120855357340236
67,129,36.2,11.3,0,1,21,36.2,3.2035398230088497,0,0.0076550494414254575
67,119,45.2,15.9,1,2,21,22.6,2.8427672955974845,0,0.012133746930834877
67,118,29.3,11.7,2,1,6,29.3,2.5042735042735047,1,0.22019519907366417
67,126,41.9,25.2,1,1,11,41.9,1.6626984126984128,0,0.09127243807619441
68,105,48.5,10.0,1,1,8,48.5,4.85,0,0.1970366588085073
68,123,82.0,9.3,1,1,1,82.0,8.817204301075268,0,0.8594048608885093
68,114,78.1,7.8,1,1,23,78.1,10.012820512820513,0,0.027572274050708275
68,117,82.7,11.6,1,1,63,82.7,7.129310344827586,0,7.521937354707238e-05
68,113,61.7,8.9,1,1,33,61.7,6.932584269662922,0,0.0027157585429958943
68,120,81.4,7.7,2,1,4,81.4,10.571428571428571,1,0.543988046295961
68,125,57.2,10.1,2,1,0,57.2,5.663366336633664,1,1.0
68,103,46.9,14.0,1,1,58,46.9,3.35,0,6.324344082079702e-06
68,110,69.8,7.2,1,1,43,69.8,9.694444444444445,0,0.0007627112400241149
68,109,46.1,9.2,1,1,9,46.1,5.010869565217392,0,0.15365446867062074
68,128,51.0,10.1,1,1,9,51.0,5.0495049504950495,0,0.1682712164235151
68,126,54.3,9.7,1,1,5,54.3,5.5979381443298974,0,0.38336307173866657
68,106,77.6,8.6,1,1,21,77.6,9.023255813953488,0,0.037196669541816475
68,104,47.4,8.1,1,1,0,47.4,5.851851851851852,0,1.0
68,122,83.4,8.3,1,1,0,83.4,10.048192771084338,0,1.0
68,129,46.0,2.5,2,1,6,46.0,18.4,1,0.2865047968601901
68,112,72.0,6.8,1,1,8,72.0,10.588235294117647,0,0.26942225475191234
68,119,79.8,10.4,1,1,0,79.8,7.6730769230769225,0,1.0
68,116,44.6,4.6,1,1,12,44.6,9.695652173913045,0,0.07910352148172332
68,121,69.3,7.0,1,1,15,69.3,9.9,0,0.08088969019386401
68,115,54.6,10.8,0,1,14,54.6,5.055555555555555,0,0.06877848886746236
68,101,64.0,9.2,1,1,9,64.0,6.9565217391304355,0,0.20619202825140898
69,101,86.3,10.6,0,2,6,43.15,8.141509433962264,0,0.41461252964174
69,127,85.5,16.4,0,1,8,85.5,5.213414634146342,0,0.3070293884525527
69,113,73.2,12.5,0,1,16,73.2,5.856,0,0.07446674735972487
69,118,78.8,13.8,0,1,73,78.8,5.7101449275362315,0,1.194254018627221e-05
69,126,81.9,4.8,0,1,2,81.9,17.062500000000004,0,0.7384070519785081
69,129,68.6,13.2,0,1,12,68.6,5.196969696969697,0,0.13217760491593564
69,107,91.9,14.4,0,1,11,91.9,6.381944444444445,0,0.21216572311131193
69,104,88.0,8.7,0,1,4,88.0,10.114942528735632,0,0.560060679469488
69,108,83.5,12.1,0,1,6,83.5,6.900826446280992,0,0.4070267363195122
69,124,84.8,15.3,0,1,54,84.8,5.542483660130719,0,0.000331504413002648
69,110,72.0,19.2,0,1,15,72.0,3.75,0,0.08551902668725811
69,111,91.7,10.0,0,1,2,91.7,9.17,0,0.7540576003773076
69,115,83.3,11.5,0,1,9,83.3,7.243478260869565,0,0.25915275994932274
69,100,98.8,17.2,0,1,3,98.8,5.744186046511628,0,0.6681612071766934
69,120,87.0,9.7,0,1,5,87.0,8.969072164948454,0,0.4819441672127161
69,128,80.5,18.0,0,1,2,80.5,4.472222222222222,0,0.7360086482654089
69,125,80.7,12.9,0,1,16,80.7,6.2558139534883725,0,0.08643565527751791
69,117,90.5,18.9,0,1,7,90.5,4.788359788359789,0,0.3691909529440973
69,106,82.5,11.5,0,1,13,82.5,7.173913043478261,0,0.1405398569689576
69,119,84.6,17.9,0,1,10,84.6,4.726256983240224,0,0.22630217821644477
69,116,86.1,7.5,0,1,16,86.1,11.479999999999999,0,0.09525361205426328
69,123,80.1,13.2,0,1,4,80.1,6.068181818181818,0,0.5406886865859641
69,121,66.7,11.0,0,1,49,66.7,6.0636363636363635,0,0.00022540749937212997
69,122,86.9,12.3,1,2,30,43.45,7.065040650406504,0,0.012490822060482956
69,105,83.3,1.0,0,1,27,83.3,83.3,0,0.017404739005809147
70,102,61.3,6.4,1,1,26,61.3,9.578124999999998,0,0.009353005885690812
70,120,68.6,5.8,1,1,5,68.6,11.827586206896552,0,0.4303440300032589
70,125,74.3,8.2,2,1,10,74.3,9.060975609756097,1,0.2000855090475084
70,128,53.5,10.9,2,1,5,53.5,4.908256880733945,1,0.3805325443395318
70,127,61.3,4.4,1,1,3,61.3,13.93181818181818,0,0.5832825521661683
70,124,65.7,7.2,1,1,17,65.7,9.125,0,0.05293797153024549
70,103,60.3,9.7,1,1,40,60.3,6.216494845360825,0,0.0007080849330577115
70,111,46.9,5.7,2,1,5,46.9,8.228070175438596,1,0.3562966017352276
70,101,66.7,1.4,1,1,29,66.7,47.642857142857146,0,0.006943088539302351
70,129,49.0,10.6,1,1,7,49.0,4.622641509433962,0,0.24313427550946684
70,107,55.9,5.9,2,2,32,27.95,9.47457627118644,1,0.0023733870598382474
70,108,51.8,12.2,1,1,150,51.8,4.245901639344262,0,1.5905153374567026e-13
70,117,58.8,6.7,1,1,101,58.8,8.776119402985074,0,8.645935847892713e-09
70,112,42.3,2.8,1,1,1,42.3,15.107142857142858,0,0.8051837846346415
70,123,69.1,7.8,1,1,19,69.1,8.858974358974358,0,0.04114733414902505
70,113,58.6,9.3,3,2,92,29.3,6.301075268817204,1,4.383164637015318e-08
70,110,58.3,3.3,3,2,0,29.15,17.666666666666668,1,1.0
70,105,62.0,12.1,1,1,38,62.0,5.12396694214876,0,0.0011298004150420797
70,100,62.8,10.3,1,1,22,62.8,6.097087378640776,0,0.02022756056980465
70,126,71.0,13.0,1,1,23,71.0,5.461538461538462,0,0.022333825916005072
70,104,72.9,6.4,2,2,16,36.45,11.390625,1,0.07399610070140496
70,109,81.1,6.7,1,1,0,81.1,12.104477611940297,0,1.0
71,126,56.1,3.0,0,2,27,28.05,18.7,0,0.0061608644928422785
71,102,52.1,26.0,4,3,19,17.366666666666667,2.003846153846154,1,0.024189386122019294
71,107,15.7,21.9,5,3,54,5.233333333333333,0.7168949771689498,1,7.259598901395357e-08
71,123,33.0,12.7,0,3,5,11.0,2.598425196850394,0,0.2997461656123573
71,120,65.0,13.7,2,1,6,65.0,4.744525547445256,1,0.35222740999271124
71,113,61.9,6.5,3,3,20,20.633333333333333,9.523076923076923,1,0.028026068148945236
71,129,75.7,12.8,2,1,2,75.7,5.9140625,1,0.7274442033413406
71,111,39.4,23.5,1,2,6,19.7,1.676595744680851,0,0.2612488495903747
71,108,31.8,13.3,1,1,14,31.8,2.3909774436090223,0,0.032615002891271054
71,109,54.8,7.8,3,3,19,18.266666666666666,7.0256410256410255,1,0.02662368093643624
71,121,48.5,12.5,2,3,41,16.166666666666668,3.88,0,0.00024241168573661974
72,129,55.3,32.3,2,2,14,27.65,1.7120743034055728,1,0.07001335105683254
72,110,55.9,35.2,2,3,1,18.633333333333333,1.5880681818181817,0,0.8279045469915622
72,100,47.9,24.1,2,2,58,23.95,1.9875518672199168,1,7.1469466675341975e-06
72,119,29.1,20.1,4,2,4,14.55,1.4477611940298507,1,0.3637174305440457
72,118,26.9,38.8,2,3,53,8.966666666666667,0.6932989690721649,0,1.0318727109940672e-06
72,108,48.4,37.0,4,4,5,12.1,1.308108108108108,1,0.36194603147214666
72,127,27.3,25.1,4,2,51,13.65,1.0876494023904382,1,1.8592398804679668e-06
72,111,59.3,17.2,5,3,18,19.766666666666666,3.447674418604651,1,0.03711674365492872
72,120,26.0,36.3,2,2,1,13.0,0.7162534435261708,1,0.7686205265937358
72,107,52.8,27.3,2,1,10,52.8,1.9340659340659339,1,0.14291213304193767
72,103,44.6,25.6,3,3,8,14.866666666666667,1.7421875,1,0.18427392162893658
72,109,35.8,27.4,1,1,23,35.8,1.3065693430656935,0,0.004694773730005283
72,115,43.9,29.7,1,1,5,43.9,1.4781144781144782,0,0.34474070428775483
72,113,51.7,10.8,5,3,1,17.233333333333334,4.787037037037037,1,0.8214724865197354
72,101,41.4,10.1,2,2,16,20.7,4.099009900990099,1,0.030164362776707025
72,106,22.0,24.4,5,4,4,5.5,0.9016393442622951,1,0.32919298780790557
72,122,30.2,15.2,6,4,4,7.55,1.986842105263158,1,0.3687979911097297
72,104,36.8,28.8,2,1,25,36.8,1.2777777777777777,1,0.0031499501124279397
72,125,43.3,7.7,2,1,21,43.3,5.623376623376623,1,0.011091150764511653
73,105,48.0,6.3,1,1,6,48.0,7.6190476190476195,0,0.29390761494152196
73,123,58.3,8.3,1,1,18,58.3,7.024096385542168,0,0.03600491856720976
73,103,75.6,5.8,1,1,59,75.6,13.034482758620689,0,8.314666523024066e-05
73,128,65.0,9.4,2,1,1,65.0,6.914893617021276,1,0.840369970130898
73,107,58.5,9.9,2,1,2,58.5,5.909090909090909,1,0.6916580489101729
73,120,77.0,6.0,1,1,23,77.0,12.833333333333334,0,0.026727901903961602
73,115,44.4,5.3,0,1,0,44.4,8.377358490566039,0,1.0
73,101,63.7,6.7,1,1,36,63.7,9.507462686567164,0,0.0017776663292198122
73,111,57.7,5.8,1,1,2,57.7,9.948275862068966,0,0.6897665701829596
73,110,61.2,9.0,1,1,6,61.2,6.800000000000001,0,0.3398888282255156
73,122,45.6,4.4,1,1,15,45.6,10.363636363636363,0,0.043366183925682075
73,114,59.3,3.9,1,1,7,59.3,15.205128205128204,0,0.27779320290108206
73,124,63.8,12.4,1,1,7,63.8,5.14516129032258,0,0.29222580493093936
73,109,50.0,9.3,1,1,9,50.0,5.376344086021505,0,0.16529888822158653
73,119,63.0,9.6,1,1,8,63.0,6.5625,0,0.24269999094965847
73,113,77.1,5.4,0,1,19,77.1,14.277777777777775,0,0.050298911956082236
73,125,49.6,9.2,1,1,11,49.6,5.391304347826088,0,0.10982848675252241
73,116,52.1,9.2,1,1,46,52.1,5.66304347826087,0,0.0001220873542235085
73,112,77.3,8.3,1,1,3,77.3,9.313253012048191,0,0.6241730828807344
73,100,58.3,7.5,1,1,28,58.3,7.7733333333333325,0,0.005679899208889123
74,126,85.2,13.9,0,1,17,85.2,6.129496402877698,0,0.0808796606979209
74,101,92.0,7.8,0,1,22,92.0,11.794871794871796,0,0.04511269667818243
74,109,100.0,12.9,0,1,41,100.0,7.751937984496124,0,0.004225293020274839
74,124,89.1,5.3,0,1,54,89.1,16.81132075471698,0,0.0004246698907891129
74,103,81.8,8.4,0,1,7,81.8,9.738095238095237,0,0.3456890947397192
74,129,80.5,9.8,0,1,4,80.5,8.214285714285714,0,0.5417087303214745
74,107,76.0,10.8,0,1,16,76.0,7.037037037037036,0,0.07889144071752945
74,117,82.4,13.0,0,1,23,82.4,6.338461538461539,0,0.030982887541863367
74,100,83.6,10.9,0,1,7,83.6,7.669724770642201,0,0.3506719206520554
74,118,86.1,11.8,0,1,32,86.1,7.296610169491524,0,0.00907325060938409
